query_id,best_hit
tr|A0A8Q3WM30|A0A8Q3WM30_HUMAN,6HG4_B
tr|A0A8V8TLL2|A0A8V8TLL2_HUMAN,4B8J_A
tr|A0A8V8TP62|A0A8V8TP62_HUMAN,2ERJ_B
tr|A0A8V8TPM0|A0A8V8TPM0_HUMAN,2KZ5_A
tr|A0A994J6N3|A0A994J6N3_HUMAN,6WM3_R
tr|A0A994J7L5|A0A994J7L5_HUMAN,5W5C_F
tr|A0A994J7T3|A0A994J7T3_HUMAN,6MDN_D
tr|A6NCR4|A6NCR4_HUMAN,5W5C_F
tr|A6NEM5|A6NEM5_HUMAN,7W72_K
sp|A6NFN9|ANKUB_HUMAN,3J9P_D
tr|B1AQK6|B1AQK6_HUMAN,7MIY_A
tr|B5MDS5|B5MDS5_HUMAN,1M5I_A
tr|B9ZVU2|B9ZVU2_HUMAN,6PEV_F
tr|C9JKI3|C9JKI3_HUMAN,6QP6_A
tr|C9JNU6|C9JNU6_HUMAN,2LON_A
tr|D6R967|D6R967_HUMAN,7BTN_A
tr|D6RB88|D6RB88_HUMAN,1XK5_A
tr|D6RBM2|D6RBM2_HUMAN,6Y7F_B
tr|D6RGG3|D6RGG3_HUMAN,4CN9_B
tr|D6RHY9|D6RHY9_HUMAN,4ILO_B
tr|E5RFS5|E5RFS5_HUMAN,2H8H_A
tr|E7EP17|E7EP17_HUMAN,7KZN_A
tr|E7ES28|E7ES28_HUMAN,6VYH_A
tr|E7ESY4|E7ESY4_HUMAN,7AOA_A
tr|E7EVG6|E7EVG6_HUMAN,5A2V_B
tr|E9PCT3|E9PCT3_HUMAN,7NXD_B
tr|E9PEG3|E9PEG3_HUMAN,7KW7_F
tr|E9PIC5|E9PIC5_HUMAN,6WVG_B
tr|E9PKK7|E9PKK7_HUMAN,2H9F_A
tr|E9PQT8|E9PQT8_HUMAN,5XFO_A
tr|F5H6P3|F5H6P3_HUMAN,7ETW_A
tr|F8VPI5|F8VPI5_HUMAN,4XQ7_A
tr|F8VW93|F8VW93_HUMAN,1PWH_C
tr|G3V3J3|G3V3J3_HUMAN,1IC8_B
tr|H0YA82|H0YA82_HUMAN,7LMB_H
tr|H0YCN2|H0YCN2_HUMAN,6RYU_W
tr|H0YCY5|H0YCY5_HUMAN,7EF9_A
tr|H0YIV9|H0YIV9_HUMAN,2Y69_T
tr|H0YJF2|H0YJF2_HUMAN,6O9L_3
tr|H0YJI9|H0YJI9_HUMAN,6C9D_A
tr|H0YNH8|H0YNH8_HUMAN,6PW5_D
tr|H3BMZ9|H3BMZ9_HUMAN,1PMI_A
tr|H3BRM0|H3BRM0_HUMAN,7O1B_B
tr|H3BST1|H3BST1_HUMAN,6IAN_D
tr|H3BTD1|H3BTD1_HUMAN,7OBR_u
tr|H7BXZ6|H7BXZ6_HUMAN,5KU1_A
tr|H7C481|H7C481_HUMAN,7MEX_A
tr|I3L3Y1|I3L3Y1_HUMAN,2I99_A
tr|I3L426|I3L426_HUMAN,7KEK_E
tr|J3KMW3|J3KMW3_HUMAN,2KGJ_A
tr|J3KQE5|J3KQE5_HUMAN,3GJ0_B
tr|J3KSQ5|J3KSQ5_HUMAN,6M17_D
tr|J3QLE9|J3QLE9_HUMAN,2QXL_A
tr|J3QLH0|J3QLH0_HUMAN,7VOP_A
sp|P0CL85|ST3L3_HUMAN,6QNX_A
sp|P0DKB5|TPBGL_HUMAN,7C77_A
sp|P0DL12|SIM17_HUMAN,7Q21_h
sp|P61580|NP10_HUMAN,7RJF_A
sp|Q4W5P6|SIM43_HUMAN,6J40_m
tr|Q5H909|Q5H909_HUMAN,6R7T_B
tr|Q5JRC6|Q5JRC6_HUMAN,4NN2_B
tr|Q5JYG3|Q5JYG3_HUMAN,1URJ_B
sp|Q8N4E4|PDCL2_HUMAN,7NVM_P
sp|Q8NA70|FA47B_HUMAN,7RRO_H9
sp|Q96LM9|CT173_HUMAN,2WNF_A
tr|U3KQ69|U3KQ69_HUMAN,7PD3_z
tr|A0A075B6X4|A0A075B6X4_HUMAN,6TYL_J
tr|A0A087WT04|A0A087WT04_HUMAN,5T58_B
tr|A0A087WUJ8|A0A087WUJ8_HUMAN,2LOQ_A
tr|A0A087WV42|A0A087WV42_HUMAN,2W5W_A
tr|A0A087WV72|A0A087WV72_HUMAN,7CCS_A
tr|A0A087WVH0|A0A087WVH0_HUMAN,4YUU_M1
tr|A0A087WXH5|A0A087WXH5_HUMAN,4XBM_B
tr|A0A087X0G5|A0A087X0G5_HUMAN,7C4J_I
tr|A0A087X1F5|A0A087X1F5_HUMAN,2XKX_B
tr|A0A087X282|A0A087X282_HUMAN,3DJ1_A
tr|A0A096LNK2|A0A096LNK2_HUMAN,6N1G_C
tr|A0A096LNK4|A0A096LNK4_HUMAN,4MT7_A
tr|A0A096LP23|A0A096LP23_HUMAN,6N1G_C
tr|A0A096LP51|A0A096LP51_HUMAN,5EXR_F
tr|A0A0A0MT38|A0A0A0MT38_HUMAN,7DPA_D
tr|A0A0A0MT91|A0A0A0MT91_HUMAN,7D3R_H
tr|A0A0B4J2C9|A0A0B4J2C9_HUMAN,6B1T_X
tr|A0A0C4DGE8|A0A0C4DGE8_HUMAN,7NGQ_E
tr|A0A0C4ZNX4|A0A0C4ZNX4_HUMAN,3VH8_G
tr|A0A0D9SF18|A0A0D9SF18_HUMAN,2MH0_A
tr|A0A0D9SG74|A0A0D9SG74_HUMAN,5C65_A
tr|A0A0G2JJL1|A0A0G2JJL1_HUMAN,7MQA_LW
tr|A0A0G2JM97|A0A0G2JM97_HUMAN,6NU2_AY
tr|A0A0G2JNS3|A0A0G2JNS3_HUMAN,1UCT_A
tr|A0A0G2JQ38|A0A0G2JQ38_HUMAN,7OKY_M
tr|A0A0G2JRV3|A0A0G2JRV3_HUMAN,6LTJ_M
tr|A0A0G2JRW6|A0A0G2JRW6_HUMAN,2VP4_D
tr|A0A0G2JRY5|A0A0G2JRY5_HUMAN,7EGG_D
tr|A0A0J9YW29|A0A0J9YW29_HUMAN,1QJS_A
tr|A0A0J9YX41|A0A0J9YX41_HUMAN,1J1J_D
tr|A0A0J9YXH5|A0A0J9YXH5_HUMAN,7LGC_A
tr|A0A0U1RQC3|A0A0U1RQC3_HUMAN,4H3S_A
tr|A0A0U1RQJ1|A0A0U1RQJ1_HUMAN,3L0Q_B
tr|A0A140T9G9|A0A140T9G9_HUMAN,4CVZ_A
tr|A0A140T9L3|A0A140T9L3_HUMAN,6AT5_A
tr|A0A1B0GTY7|A0A1B0GTY7_HUMAN,7N9F_z
tr|A0A1D5RMQ8|A0A1D5RMQ8_HUMAN,7ARD_K
tr|A0A1W2PRR6|A0A1W2PRR6_HUMAN,6BW6_A
tr|A0A2R8Y6U8|A0A2R8Y6U8_HUMAN,6DEE_A
tr|A0A2R8Y6Y6|A0A2R8Y6Y6_HUMAN,2HGS_A
tr|A0A2R8Y712|A0A2R8Y712_HUMAN,5EJS_A
tr|A0A2R8Y746|A0A2R8Y746_HUMAN,5IKN_F
tr|A0A2R8Y817|A0A2R8Y817_HUMAN,6BXS_B
tr|A0A2R8YCE3|A0A2R8YCE3_HUMAN,3K21_A
tr|A0A2R8YHH4|A0A2R8YHH4_HUMAN,3Q87_A
tr|A0A3B3IRT4|A0A3B3IRT4_HUMAN,3LWT_X
tr|A0A3B3IRY2|A0A3B3IRY2_HUMAN,7BQ9_A
tr|A0A3B3IS45|A0A3B3IS45_HUMAN,3DRY_C
tr|A0A494C007|A0A494C007_HUMAN,1R3S_A
tr|A0A494C060|A0A494C060_HUMAN,4D1E_A
tr|A0A494C187|A0A494C187_HUMAN,7RYC_O
tr|A0A494C1N5|A0A494C1N5_HUMAN,6NT9_D
tr|A0A590UK27|A0A590UK27_HUMAN,6IUQ_B
tr|A0A5K1VW60|A0A5K1VW60_HUMAN,3E4G_A
tr|A0A6I8PRR4|A0A6I8PRR4_HUMAN,6Y8K_AAA
tr|A0A6I8PU73|A0A6I8PU73_HUMAN,2Y4U_A
tr|A0A6I8PU93|A0A6I8PU93_HUMAN,5KYY_B
tr|A0A6Q8PFK2|A0A6Q8PFK2_HUMAN,5N4A_A
tr|A0A6Q8PFT0|A0A6Q8PFT0_HUMAN,4WNH_A
tr|A0A6Q8PFW0|A0A6Q8PFW0_HUMAN,4WNH_A
tr|A0A6Q8PH93|A0A6Q8PH93_HUMAN,6NQC_A
tr|A0A6Q8PHJ6|A0A6Q8PHJ6_HUMAN,6DV5_X
tr|A0A6Q8PHP9|A0A6Q8PHP9_HUMAN,4L9M_A
tr|A0A7I2V2S2|A0A7I2V2S2_HUMAN,7CRO_I
tr|A0A7I2V376|A0A7I2V376_HUMAN,6BTC_A
tr|A0A7I2V3E8|A0A7I2V3E8_HUMAN,6CZS_A
tr|A0A7I2V3N1|A0A7I2V3N1_HUMAN,6PWV_D
tr|A0A7I2V3X0|A0A7I2V3X0_HUMAN,4RPU_A
tr|A0A7I2V3Z5|A0A7I2V3Z5_HUMAN,6QX9_K
tr|A0A7I2V4J1|A0A7I2V4J1_HUMAN,7MK1_A
tr|A0A7I2V4Z0|A0A7I2V4Z0_HUMAN,6ES4_B
tr|A0A7I2V538|A0A7I2V538_HUMAN,1C96_A
tr|A0A7I2V5Z0|A0A7I2V5Z0_HUMAN,6O8C_A
tr|A0A7I2V666|A0A7I2V666_HUMAN,7BX7_A
tr|A0A7I2YQQ8|A0A7I2YQQ8_HUMAN,5FW5_A
tr|A0A7N4I3A5|A0A7N4I3A5_HUMAN,7KRJ_C
tr|A0A7P0T8X4|A0A7P0T8X4_HUMAN,3MUU_A
tr|A0A7P0T9I6|A0A7P0T9I6_HUMAN,3SZR_A
tr|A0A7P0T9R9|A0A7P0T9R9_HUMAN,1NM8_A
tr|A0A7P0T9V9|A0A7P0T9V9_HUMAN,3FL7_A
tr|A0A7P0TAG8|A0A7P0TAG8_HUMAN,2O8N_A
tr|A0A7P0TBE7|A0A7P0TBE7_HUMAN,7RRO_f
tr|A0A7P0TBG2|A0A7P0TBG2_HUMAN,4XBM_B
tr|A0A7P0Z419|A0A7P0Z419_HUMAN,6Z1Q_BBB
tr|A0A7P0Z427|A0A7P0Z427_HUMAN,6ICI_A
tr|A0A7P0Z4E4|A0A7P0Z4E4_HUMAN,2HYE_C
tr|A0A804HHR7|A0A804HHR7_HUMAN,6NFA_A
tr|A0A804HI13|A0A804HI13_HUMAN,7ABF_A4
tr|A0A804HIG5|A0A804HIG5_HUMAN,5V46_A
tr|A0A804HJ06|A0A804HJ06_HUMAN,3REG_A
tr|A0A804HJ82|A0A804HJ82_HUMAN,2RF4_F
tr|A0A804HKM5|A0A804HKM5_HUMAN,6X9O_A
tr|A0A8I5KQW2|A0A8I5KQW2_HUMAN,7DVQ_z
tr|A0A8I5KSM9|A0A8I5KSM9_HUMAN,6TA7_G
tr|A0A8I5KTG4|A0A8I5KTG4_HUMAN,6AHD_X
tr|A0A8I5KTJ8|A0A8I5KTJ8_HUMAN,3A3K_B
tr|A0A8I5KV89|A0A8I5KV89_HUMAN,2GHP_F
tr|A0A8I5QKJ5|A0A8I5QKJ5_HUMAN,6QK7_A
tr|A0A8I5QKX0|A0A8I5QKX0_HUMAN,6Y6E_A
tr|A0A8Q3SIJ5|A0A8Q3SIJ5_HUMAN,6PA7_N
tr|A0A8Q3WL00|A0A8Q3WL00_HUMAN,2VO1_A
tr|A0A8Q3WLG9|A0A8Q3WLG9_HUMAN,4H87_B
tr|A0A8Q3WLY9|A0A8Q3WLY9_HUMAN,6XR0_M
tr|A0A8Q3WM52|A0A8Q3WM52_HUMAN,2MTN_A
tr|A0A8V8TPI5|A0A8V8TPI5_HUMAN,3WN7_M
tr|A0A8V8TR40|A0A8V8TR40_HUMAN,5XMC_A
tr|A0A994J417|A0A994J417_HUMAN,7ARR_B
tr|A0A994J489|A0A994J489_HUMAN,5TBY_A
tr|A0A994J4N5|A0A994J4N5_HUMAN,4D1E_A
tr|A0A994J506|A0A994J506_HUMAN,6DNH_C
tr|A0A994J5W4|A0A994J5W4_HUMAN,5MTV_A
tr|A0A994J7W5|A0A994J7W5_HUMAN,2CJS_C
tr|A0A994J840|A0A994J840_HUMAN,1S94_B
tr|A2A2E0|A2A2E0_HUMAN,6XMS_A
tr|A2A326|A2A326_HUMAN,3W5K_B
sp|A6NN06|U633A_HUMAN,1WC1_C
tr|A8MQ10|A8MQ10_HUMAN,1XHH_A
tr|A8MSM7|A8MSM7_HUMAN,1Q5C_B
tr|A8MTF8|A8MTF8_HUMAN,2YOQ_C
tr|B0QYJ7|B0QYJ7_HUMAN,5YVG_X
tr|B1AH72|B1AH72_HUMAN,4RGJ_A
tr|B1AHM9|B1AHM9_HUMAN,5HCE_A
tr|B1AKR3|B1AKR3_HUMAN,5TJ6_A
tr|B3KVN2|B3KVN2_HUMAN,2H6H_A
tr|B4DTL1|B4DTL1_HUMAN,6ND4_Q
tr|B4DTQ9|B4DTQ9_HUMAN,3GHG_H
tr|B7WPH3|B7WPH3_HUMAN,6LTJ_I
tr|B8ZZ86|B8ZZ86_HUMAN,7KGV_B
tr|C9IZN3|C9IZN3_HUMAN,6FML_J
tr|C9J1D1|C9J1D1_HUMAN,6F9O_A
tr|C9J2L7|C9J2L7_HUMAN,4V2A_A
tr|C9J4C4|C9J4C4_HUMAN,6ULG_L
tr|C9J5A4|C9J5A4_HUMAN,4BVL_B
tr|C9J877|C9J877_HUMAN,4F9L_B
tr|C9J915|C9J915_HUMAN,3V69_A
tr|C9JCC0|C9JCC0_HUMAN,6AO5_A
tr|C9JDW1|C9JDW1_HUMAN,4XUU_C
tr|C9JDX0|C9JDX0_HUMAN,6Y7C_j
tr|C9JGF3|C9JGF3_HUMAN,6QVM_A
tr|C9JGL9|C9JGL9_HUMAN,3TUO_A
tr|C9JKA9|C9JKA9_HUMAN,7DL2_D
tr|C9JRX8|C9JRX8_HUMAN,7V2H_p
tr|C9JTR0|C9JTR0_HUMAN,4NFU_A
tr|C9JTV2|C9JTV2_HUMAN,7K58_E
tr|C9JUM4|C9JUM4_HUMAN,5B4X_B
tr|C9JYJ8|C9JYJ8_HUMAN,6QNX_C
tr|C9JYP7|C9JYP7_HUMAN,2O61_A
tr|C9JZG1|C9JZG1_HUMAN,6ZP4_B
tr|D3DR41|D3DR41_HUMAN,6SJV_A
tr|D6R911|D6R911_HUMAN,3PMQ_A
tr|D6RA56|D6RA56_HUMAN,7V2H_N
tr|D6RAA3|D6RAA3_HUMAN,5H78_B
tr|D6RB50|D6RB50_HUMAN,4XXV_A
tr|D6RCE4|D6RCE4_HUMAN,4AK1_A
tr|D6RCR8|D6RCR8_HUMAN,7LEP_G
tr|D6RFJ4|D6RFJ4_HUMAN,6C14_C
tr|D6RGG7|D6RGG7_HUMAN,1OOE_B
tr|E5RFP2|E5RFP2_HUMAN,2MKI_A
tr|E5RGC5|E5RGC5_HUMAN,7NKY_Z
tr|E5RGV1|E5RGV1_HUMAN,4CYL_A
tr|E5RHB3|E5RHB3_HUMAN,7RRO_I2
tr|E5RIF8|E5RIF8_HUMAN,5FW5_A
tr|E5RJT3|E5RJT3_HUMAN,7CYM_B
tr|E7EMH2|E7EMH2_HUMAN,2ARH_A
tr|E7EMS9|E7EMS9_HUMAN,7DVQ_V
tr|E7EMW5|E7EMW5_HUMAN,2RUH_A
tr|E7EQ18|E7EQ18_HUMAN,4Q2S_A
tr|E9PDB7|E9PDB7_HUMAN,4JOD_A
tr|E9PJQ7|E9PJQ7_HUMAN,2NDJ_A
tr|E9PJT3|E9PJT3_HUMAN,7DVQ_2
tr|E9PLK2|E9PLK2_HUMAN,7KZN_E
tr|E9PMW3|E9PMW3_HUMAN,4HSU_A
tr|E9PN11|E9PN11_HUMAN,7LHW_A
tr|E9PNC8|E9PNC8_HUMAN,5JPO_E
tr|E9PQQ2|E9PQQ2_HUMAN,6ID1_L
tr|E9PQT9|E9PQT9_HUMAN,2XKX_B
tr|E9PRB0|E9PRB0_HUMAN,4L8N_A
tr|E9PRY0|E9PRY0_HUMAN,6ZP4_M
tr|E9PS57|E9PS57_HUMAN,4OR9_A
tr|F2Z2W5|F2Z2W5_HUMAN,6KKN_A
tr|F5GX87|F5GX87_HUMAN,5ZLG_A
tr|F5GYU9|F5GYU9_HUMAN,6UUR_C
tr|F5H0F1|F5H0F1_HUMAN,7MFD_A
tr|F5H2L1|F5H2L1_HUMAN,6V55_A
tr|F5H467|F5H467_HUMAN,6Z1S_A
tr|F5H765|F5H765_HUMAN,4KTY_A
tr|F5H7L7|F5H7L7_HUMAN,5HJQ_A
tr|F6V115|F6V115_HUMAN,3HMX_B
tr|F6VFW0|F6VFW0_HUMAN,6N8S_A
tr|F6W5V1|F6W5V1_HUMAN,6ICZ_x
tr|F6XBY7|F6XBY7_HUMAN,6B3B_A
tr|F8W050|F8W050_HUMAN,4N78_B
tr|F8W0V8|F8W0V8_HUMAN,4OR9_A
tr|F8W8F7|F8W8F7_HUMAN,7D76_R
tr|F8WBD3|F8WBD3_HUMAN,6YBU_K
tr|F8WBM3|F8WBM3_HUMAN,2BRF_A
tr|F8WC80|F8WC80_HUMAN,5ESH_A
tr|F8WCG2|F8WCG2_HUMAN,7JZV_B
tr|F8WCH7|F8WCH7_HUMAN,6OJ1_A
tr|F8WCI9|F8WCI9_HUMAN,7OKY_O
tr|F8WCN1|F8WCN1_HUMAN,5F2S_D
tr|F8WCP2|F8WCP2_HUMAN,6KVG_A
tr|F8WCQ3|F8WCQ3_HUMAN,6R5K_O
tr|F8WEY1|F8WEY1_HUMAN,7ESX_B
tr|F8WF93|F8WF93_HUMAN,6YXY_At
tr|G3V1R2|G3V1R2_HUMAN,2VN8_A
tr|G3V245|G3V245_HUMAN,2J3S_B
tr|G3V3S8|G3V3S8_HUMAN,1L2W_I
tr|G3V4D1|G3V4D1_HUMAN,6YWD_C
tr|G5E9C2|G5E9C2_HUMAN,1K3Z_D
tr|H0Y2X3|H0Y2X3_HUMAN,4Z2C_B
tr|H0Y590|H0Y590_HUMAN,2WAC_A
tr|H0Y5A9|H0Y5A9_HUMAN,4OVE_A
tr|H0Y5D0|H0Y5D0_HUMAN,5IJN_Y
tr|H0Y5L4|H0Y5L4_HUMAN,2IS6_B
tr|H0Y7Y3|H0Y7Y3_HUMAN,3V69_A
tr|H0Y8P3|H0Y8P3_HUMAN,2JTN_A
tr|H0Y9L4|H0Y9L4_HUMAN,6LTJ_Q
tr|H0YAH7|H0YAH7_HUMAN,3TBI_A
tr|H0YAI7|H0YAI7_HUMAN,7VPK_A
tr|H0YAQ2|H0YAQ2_HUMAN,6DHS_B
tr|H0YB32|H0YB32_HUMAN,1KZ7_A
tr|H0YBK5|H0YBK5_HUMAN,6GF6_B
tr|H0YBT7|H0YBT7_HUMAN,5D5V_D
tr|H0YBU4|H0YBU4_HUMAN,1R18_A
tr|H0YC80|H0YC80_HUMAN,2FC6_A
tr|H0YCD2|H0YCD2_HUMAN,3IKM_D
tr|H0YD00|H0YD00_HUMAN,5DV7_C
tr|H0YDN5|H0YDN5_HUMAN,7YXX_A
tr|H0YED6|H0YED6_HUMAN,5YA2_B
tr|H0YEZ1|H0YEZ1_HUMAN,6Z11_H
tr|H0YF15|H0YF15_HUMAN,5ID3_A
tr|H0YFK7|H0YFK7_HUMAN,2YGQ_A
tr|H0YGU5|H0YGU5_HUMAN,2H8R_A
tr|H0YHG9|H0YHG9_HUMAN,5D3A_B
tr|H0YHY1|H0YHY1_HUMAN,3KCU_C
tr|H0YJ19|H0YJ19_HUMAN,6TXQ_AAA
tr|H0YJ53|H0YJ53_HUMAN,7ONU_F
tr|H0YJ71|H0YJ71_HUMAN,4B4O_C
tr|H0YK18|H0YK18_HUMAN,3FM6_A
tr|H0YKL0|H0YKL0_HUMAN,5IJN_Y
tr|H0YL10|H0YL10_HUMAN,4I0K_A
tr|H0YL29|H0YL29_HUMAN,6FYY_i
tr|H0YLX8|H0YLX8_HUMAN,6IKO_A
tr|H0YMD4|H0YMD4_HUMAN,5FIY_D
tr|H0YMG5|H0YMG5_HUMAN,1DCE_A
tr|H0YMK1|H0YMK1_HUMAN,2A2A_B
tr|H0YMZ8|H0YMZ8_HUMAN,7D3F_D
tr|H3BMM3|H3BMM3_HUMAN,5IED_A
tr|H3BNY7|H3BNY7_HUMAN,1LS6_A
tr|H3BPR6|H3BPR6_HUMAN,6Z7N_S
tr|H3BQZ8|H3BQZ8_HUMAN,3PS9_A
tr|H3BRQ0|H3BRQ0_HUMAN,1QZU_D
tr|H3BSQ2|H3BSQ2_HUMAN,2DEN_A
tr|H3BTX3|H3BTX3_HUMAN,6HIZ_CS
tr|H7BY95|H7BY95_HUMAN,7DWO_B
tr|H7BZ78|H7BZ78_HUMAN,3GHG_J
tr|H7BZC7|H7BZC7_HUMAN,6CW1_B
tr|H7C1D5|H7C1D5_HUMAN,5NV8_A
tr|H7C1I8|H7C1I8_HUMAN,6CFW_E
tr|H7C1K5|H7C1K5_HUMAN,4XOI_D
tr|H7C1P2|H7C1P2_HUMAN,5DSE_C
tr|H7C2F4|H7C2F4_HUMAN,4WNH_A
tr|H7C3K8|H7C3K8_HUMAN,5JCP_A
tr|H7C4D4|H7C4D4_HUMAN,5OGS_A
tr|H7C4N8|H7C4N8_HUMAN,6BXJ_A
tr|H7C5G0|H7C5G0_HUMAN,3J8G_X
tr|I3L1D1|I3L1D1_HUMAN,5E6U_A
tr|I3L378|I3L378_HUMAN,3JR1_A
tr|I3L4N0|I3L4N0_HUMAN,6A70_B
tr|I7HFW6|I7HFW6_HUMAN,6IX5_B
tr|J3KPU9|J3KPU9_HUMAN,6QNX_C
tr|J3KR13|J3KR13_HUMAN,5JKA_B
tr|J3KRC5|J3KRC5_HUMAN,5X89_A
tr|J3KRY5|J3KRY5_HUMAN,1XK5_A
tr|J3KSA6|J3KSA6_HUMAN,4GZC_A
tr|J3QKV8|J3QKV8_HUMAN,1ZVR_A
tr|J3QKY4|J3QKY4_HUMAN,6DEW_E
tr|J3QLK1|J3QLK1_HUMAN,1FDV_C
tr|J3QLW3|J3QLW3_HUMAN,2MBM_A
tr|J3QQM2|J3QQM2_HUMAN,5NNP_C
tr|J3QQQ6|J3QQQ6_HUMAN,6QES_A
tr|J3QRS3|J3QRS3_HUMAN,5T9R_G
tr|J3QRY2|J3QRY2_HUMAN,3PYC_A
tr|K7EIE5|K7EIE5_HUMAN,6NO7_D
tr|K7EKA2|K7EKA2_HUMAN,6U3G_A
tr|K7ELW5|K7ELW5_HUMAN,7DVQ_4
tr|K7EMA1|K7EMA1_HUMAN,6I3H_B
tr|K7EN61|K7EN61_HUMAN,5XSY_A
tr|K7EPN8|K7EPN8_HUMAN,4QO2_A
tr|K7EPQ1|K7EPQ1_HUMAN,6X9O_A
tr|K7EPW0|K7EPW0_HUMAN,2LYC_A
tr|K7EPZ7|K7EPZ7_HUMAN,5IMU_A
tr|K7ER83|K7ER83_HUMAN,2KJY_A
tr|K7ERH2|K7ERH2_HUMAN,4Y93_A
tr|K7ERZ4|K7ERZ4_HUMAN,2LKM_A
tr|M0QYU9|M0QYU9_HUMAN,6YNY_S
tr|M0QZ47|M0QZ47_HUMAN,7CCS_A
tr|M0QZ75|M0QZ75_HUMAN,6X32_E
tr|M0R178|M0R178_HUMAN,4S28_A
tr|M0R2L8|M0R2L8_HUMAN,5F4T_A
tr|M0R2T5|M0R2T5_HUMAN,7MT7_c
tr|M0R3J0|M0R3J0_HUMAN,4HPQ_B
sp|P0CE67|CC079_HUMAN,2UXV_B
tr|Q2Z197|Q2Z197_HUMAN,2DL6_A
tr|Q5JRS0|Q5JRS0_HUMAN,4P22_B
tr|Q5JU07|Q5JU07_HUMAN,1OHC_A
tr|Q5JVZ5|Q5JVZ5_HUMAN,7DPA_C
tr|Q5SVM6|Q5SVM6_HUMAN,6R5K_O
tr|Q5T249|Q5T249_HUMAN,1FDV_C
tr|Q5TG78|Q5TG78_HUMAN,3LUT_A
tr|Q5TG81|Q5TG81_HUMAN,3LUT_A
tr|Q6IMJ6|Q6IMJ6_HUMAN,7ANE_af
tr|Q6NX70|Q6NX70_HUMAN,1UTR_B
sp|Q86UQ5|GTSC1_HUMAN,7KIS_A
tr|R4GNC9|R4GNC9_HUMAN,6LPF_B
tr|S4R3G7|S4R3G7_HUMAN,2FD6_A
tr|S4R440|S4R440_HUMAN,7ET0_C
tr|U3KPU0|U3KPU0_HUMAN,6ZXG_z
tr|U3KQ21|U3KQ21_HUMAN,4P02_B
tr|U3KQ61|U3KQ61_HUMAN,4I2Y_A
tr|U3KQB8|U3KQB8_HUMAN,7B02_A
tr|U3KQC6|U3KQC6_HUMAN,6X9O_A
tr|U3KQL3|U3KQL3_HUMAN,4OWT_A
tr|U3KQM2|U3KQM2_HUMAN,5CK3_E
tr|V9GY02|V9GY02_HUMAN,6NOY_A
tr|X6RCV0|X6RCV0_HUMAN,6YXX_E8
tr|X6RIP6|X6RIP6_HUMAN,2Z5B_B
sp|A1A5B4|ANO9_HUMAN,5OYB_A
sp|A1KXE4|F168B_HUMAN,4M9K_A
sp|A2RTX5|SYTC2_HUMAN,6VU9_A
sp|A6ND01|JUNO_HUMAN,5JKA_B
tr|E9PFV2|E9PFV2_HUMAN,3E00_D
sp|O00294|TULP1_HUMAN,3C5N_B
sp|O00411|RPOM_HUMAN,3SPA_A
sp|O14727|APAF_HUMAN,5JUY_B
sp|O14745|NHRF1_HUMAN,2KRG_A
sp|O14777|NDC80_HUMAN,2VE7_B
sp|O14798|TR10C_HUMAN,4N90_R
sp|O15488|GLYG2_HUMAN,1ZDF_A
sp|O15503|INSI1_HUMAN,7ETW_A
sp|O43490|PROM1_HUMAN,7P5J_A
sp|O43570|CAH12_HUMAN,6G7A_A
sp|O43808|PM34_HUMAN,6GCI_A
sp|O43903|GAS2_HUMAN,1V5R_A
sp|O60500|NPHN_HUMAN,3V2A_R
sp|O75132|ZBED4_HUMAN,2BW3_A
sp|O75452|RDH16_HUMAN,1FDV_C
sp|O94761|RECQ4_HUMAN,5LST_A
sp|O95154|ARK73_HUMAN,1GVE_A
sp|O95163|ELP1_HUMAN,6QK7_A
sp|O95279|KCNK5_HUMAN,6WLV_A
sp|O95297|MPZL1_HUMAN,6J8J_C
sp|O95377|CXB5_HUMAN,7JJP_D
sp|O95450|ATS2_HUMAN,6QIG_A
sp|O95467|GNAS3_HUMAN,7A23_l
sp|O95707|RPP29_HUMAN,6AHU_D
sp|O95970|LGI1_HUMAN,5Y31_B
sp|P00995|ISK1_HUMAN,1HDL_A
sp|P01185|NEU2_HUMAN,2LBH_B
sp|P01375|TNFA_HUMAN,5UUI_A
sp|P01859|IGHG2_HUMAN,2RCJ_S
sp|P01911|DRB1_HUMAN,4D8P_D
sp|P02656|APOC3_HUMAN,2JQ3_A
sp|P04155|TFF1_HUMAN,2PSP_A
sp|P04746|AMYP_HUMAN,6OCN_A
sp|P04908|H2A1B_HUMAN,7N8N_D
sp|P05387|RLA2_HUMAN,4V6I_Bv
sp|P05408|7B2_HUMAN,5F4Z_E
sp|P06576|ATPB_HUMAN,1MAB_B
sp|P06753|TPM3_HUMAN,2B9C_B
sp|P07196|NFL_HUMAN,3TNU_A
sp|P07225|PROS_HUMAN,1H30_A
sp|P07910|HNRPC_HUMAN,7DVQ_4
sp|P07954|FUMH_HUMAN,3GTD_B
sp|P08670|VIME_HUMAN,3TNU_A
sp|P08949|NMB_HUMAN,2QC5_A
sp|P09429|HMGB1_HUMAN,7LBW_A
sp|P0C0S8|H2A1_HUMAN,7N8N_D
sp|P10586|PTPRF_HUMAN,2FH7_A
sp|P10696|PPBN_HUMAN,3MK2_A
sp|P10915|HPLN1_HUMAN,2PF5_B
sp|P11233|RALA_HUMAN,2BOV_A
sp|P11532|DMD_HUMAN,1SJJ_A
